,Ad Name,Adset Name,Spend In USD,Impressions,First Ad Spend Date,Last Ad Spend Date,Days ad spending
167,HB_VV_FB_519_F-IMG_R-1x1_EN_25w11_P-MC_bestitr_Itr-5 | H-R0-1 | B-R5-2 | LP: quiz.herbodhi,US | W | 40-65+ | 7c | Broad | Regular | 519_bestitr #2 | W11,$41,"1,352",2025-03-14,2025-04-07,24
168,HB_AK_FB_486_F-IMG_R-1x1_EN_25w9_P-MC_lastproduct_Itr-1 | H-R0-3 | B-R5-3 | LP: quiz.herbodhi,US | W | 40-65+ | 7c | Broad | ASC+ | No Cap | 03.14,$41,"1,334",2025-03-18,2025-04-11,24
169,HB_CHUB-AS_FB_557_F-VID_R-9x16_EN_25w14_P-MC_I-NewUGCVideos_itr-1 | H-R0-3 | B-R21-1 | LP: quiz.herbodhi,US | W | 40-65+ | 7c | Broad | ASC+ | No Cap | 03.14,$41,"1,226",2025-04-11,2025-04-14,3
170,HB_AK_FB_416_F-IMG_R-9x16_EN_24WK05_P-MC_Saleclean_Itr-3 | H-R0-3 | B-R0-6 | LP: quiz.herbodhi,US | W | 40-65+ | 1c | Broad | ASC+ | CAP 5% | CC3k | 11.07,$40,934,2025-04-07,2025-04-08,1
171,HB_VV_FB_570_F-IMG_R-1x1_EN_25w15_P-MC_blog_founder_cv_en_Itr-2 | H-B26-2 | B-B26-1 | LP: blog_founder,US | W | 40-65+ | 7c | Broad | Advertorial | 570_blog_founder | W15,$40,"1,204",2025-04-13,2025-04-14,1
172,HB_CHUB-KZ_FB_555_F-IMG_R-1x1_EN_25w14_P-MC_blog_herbreview_cv_en_opti_Itr-2 | H-B19-2 | B-B19-2 | LP: blog_herbreview,US | W | 40-65+ | 7c | Broad | Advertorial | blog_herbreview | W15,$40,"1,641",2025-04-08,2025-04-14,6
173,HB_VV_FB_519_F-IMG_R-1x1_EN_25w11_P-MC_bestitr_Itr-5 | H-R0-1 | B-R5-2 | LP: quiz.herbodhi,US | W | 40-65+ | 1c | Interests | x1 | 03.25,$39,"1,289",2025-03-31,2025-04-14,14
174,HB_AK_FB_547_F-IMG_R-1x1_EN_25w13_P-MC_blog_parasite_cv_en_Itr-6 | H-B16-4 | B-B16-12 | LP: blog_parasite,US | W | 40-65+ | 7c | Broad | Advertorial | 547_blog_parasite | W13,$39,"1,470",2025-03-29,2025-04-14,16
175,HB_AK_FB_525_F-IMG_R-1x1_EN_25w12_P-MC_firstthen_Itr-3 | H-R0-7 | B-R0-8 | LP: quiz.herbodhi,US | W | 40-65+ | 7c | Broad | ASC+ | No Cap | VO | 03.14,$38,782,2025-03-27,2025-04-08,12
176,HB_VV_FB_546_F-IMG_R-1x1_EN_25w13_P-MC_bodhichallenge_Itr-1 | H-R0-1 | B-R22-2 | LP: challenge,US | W | 40-65+ | 7c | Broad | Regular | 546_bodhichallenge #2 | W15,$37,939,2025-04-11,2025-04-14,3
177,HB_VV_FB_559_F-IMG_R-1x1_EN_25w13_P-MC_lastprooduct_Itr-2 | H-R0-3 | B-R0-8 | LP: quiz.herbodhi,US | W | 40-65+ | 7c | Broad | Regular | 559_lastproduct | W15,$37,"1,320",2025-04-08,2025-04-14,6
178,HB_VV_FB_258_F-IMG_R-1x1_EN_24WK47_P-MC_I-typecards_Itr-3 | H-R0-2 | B-R10-3 | LP: herbodhi,US | W | 40-65+ | 7c | Sex and the City | 03.18,$37,954,2025-04-02,2025-04-08,6
179,HB_AK_FB_416_F-IMG_R-9x16_EN_24WK05_P-MC_Saleclean_Itr-3 | H-R0-3 | B-R0-6 | LP: quiz.herbodhi,US | W | 40-65+ | 7c | Love & Sex (film) | 03.18,$36,"1,033",2025-03-18,2025-04-08,21
